Corsair;CMK8GX4M2B3200C16R (2x4Gb) engeance LPX PC25600 8GB;DDR4;2;4;8;3200;1185000;3.485622717
Corsair;CMU16GX4M2A2666C16 (2x8Gb)Vengeance White LED PC21000 16GB;DDR4;2;8;16;2666;1760000;3.706289026
Corsair;CMU16GX4M2A2666C16R (2x8Gb)Vengeance RED LED PC21000 16GB;DDR4;2;8;16;2666;1760000;3.706289026
Corsair;CMU16GX4M2C3200C16 (2x8Gb)Vengeance White LED PC25600 16GB;DDR4;2;8;16;3200;1945000;4.243173737
Corsair;CMU16GX4M2C3200C16B (2x8Gb)Vengeance BLUE LED PC25600 16GB;DDR4;2;8;16;3200;1945000;4.243173737
Corsair;CMU16GX4M2C3200C16R (2x8Gb)Vengeance RED LED PC25600 16GB;DDR4;2;8;16;3200;1945000;4.243173737
Corsair;CMU32GX4M2C3200C16 (2X16GB)Vengeance White LED PC25600 32GB;DDR4;2;16;32;3200;4660000;6.050928839
Corsair;CMU32GX4M2C3200C16B;DDR4;2;16;32;3200;4660000;6.050928839
Corsair;CMU32GX4M2C3200C16R;DDR4;2;16;32;3200;4660000;6.050928839
Corsair;CMU32GX4M4C3200C16 (4X8GB) Led White;DDR4;4;8;32;3200;3860000;5.855010472
Corsair;CMV4GX4M1A2133C15 (1 x 4Gb) Value PC 17000;DDR4;1;4;4;2133;490000;2.047467732
Corsair;CMV8GX4M1A2133C15 ( 1x8Gb) Value 8GB PC17000;DDR4;1;8;8;2133;825000;2.415222834
G.SKILL;AEGIS PC19200 (1x4Gb) F4-2400C15S-4GIS;DDR4;1;4;4;2400;482000;2.291297842
G.SKILL;AEGIS PC19200 (1x8Gb) F4-2400C15S-8GIS;DDR4;1;8;8;2400;808000;2.656848863
G.SKILL;Ripjaws V PC 19200 4GB (1x4GB) F4-2400C15S-4GVR (1x4Gb) PC 19200;DDR4;1;4;4;2400;543000;2.306236618
G.SKILL;"Ripjaws V PC 19200 8GB (1x8GB) F4-2400C15S-8GVR (1x8Gb) PC 19200 Ripjaws 5";DDR4;1;8;8;2400;873000;2.67276723
G.SKILL;RipjawsV PC19200 16GB (2x8GB) F4-2400C15D-16GVR;DDR4;2;8;16;2400;1667000;3.438644781
G.SKILL;RipjawsV PC19200 32GB (4x8GB) F4-2400C15Q-32GVR;DDR4;4;8;32;2400;3092000;4.930481516
G.SKILL;RipjawsV PC19200 8GB (2x4GB) F4-2400C15D-8GVR;DDR4;2;4;8;2400;958000;2.693583557
G.SKILL;RipjawsV PC21300 16GB (2x8GB) F4-2666C15D-16GVB;DDR4;2;8;16;2666;1685000;3.687921679
G.SKILL;RipjawsV PC21300 32GB (2x16GB) F4-2666C15D-32GVR;DDR4;2;16;32;2666;3592000;5.29779923
G.SKILL;RipjawsV PC21300 8GB (2x4GB) F4-2666C15D-8GRR;DDR4;2;4;8;2666;967000;2.940656373
G.SKILL;TridentZ PC24000 64GB (4x16GB) F4-3000C14Q-64GTZ;DDR4;4;16;64;3000;7445000;8.83457211
G.SKILL;TridentZ PC25600 16GB (2x8GB) F4-3200C16D-16GTZB;DDR4;2;8;16;3200;2045000;4.267663533
G.SKILL;TridentZ PC25600 32GB (2x16GB) Dual Channel F4-3200C16D-32GTZKW;DDR4;2;16;32;3200;3265000;5.709296186
G.SKILL;TridentZ PC25600 32GB (2x16GB) Dual Channel F4-3200C16D-32GTZSK;DDR4;2;16;32;3200;3995000;5.888071696
G.SKILL;TridentZ PC25600 32GB (4x8GB) Dual Channel F4-3200C14Q-32GTZ;DDR4;4;8;32;3200;4515000;6.015418635
